Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
28-03-2020,North,Electronics,Supplier C,Warehouse 2,Fulfilled,780,4693,5966.611823401797,True,6,False,107599.58080675214,1880.1867266525742,5508
18-08-2021,East,Accessories,Supplier A,Warehouse 2,Canceled,650,1565,14491.464721776476,False,24,False,113369.48500696209,2331.5095588185495,5381
01-09-2021,West,Clothing,Supplier A,Warehouse 3,Fulfilled,121,229,4466.359420528085,True,11,False,122031.78970000436,508.75374671977124,6180
27-03-2024,West,Accessories,Supplier B,Warehouse 3,Fulfilled,296,4834,6295.0410302434275,True,8,False,94861.80320490038,4019.3553568231387,6845
19-11-2023,South,Furniture,Supplier C,Warehouse 3,Fulfilled,690,2160,14751.471708903597,True,7,False,4770.947915729164,1355.8568583421713,9370
16-05-2024,West,Furniture,Supplier C,Warehouse 2,Fulfilled,773,3772,8278.820672232861,True,4,False,64528.69875210335,2410.5311894546057,6718
29-06-2023,South,Furniture,Supplier A,Warehouse 2,Pending,989,2594,7788.136676508176,True,6,True,36078.49319997894,2506.979521359891,6100
22-08-2024,West,Clothing,Supplier C,Warehouse 2,Fulfilled,904,1092,4237.788078957874,True,16,False,129674.94017314227,2891.4163479263275,6860
25-01-2020,North,Electronics,Supplier D,Warehouse 3,Fulfilled,657,2221,10669.771624501402,True,20,True,12094.497248390799,4125.8078618628315,7091
14-07-2020,West,Clothing,Supplier A,Warehouse 2,Fulfilled,636,2684,708.4078007777758,False,15,True,107733.3195636561,3521.0290216819985,5717
24-01-2024,South,Accessories,Supplier B,Warehouse 1,Fulfilled,984,4296,1217.9331306832562,False,14,False,41125.14282093316,3382.7026358201215,5317
04-02-2023,South,Clothing,Supplier A,Warehouse 1,Fulfilled,615,2323,9190.699513469139,True,23,False,180352.32513488774,2728.378379863711,9629
24-03-2020,East,Accessories,Supplier C,Warehouse 2,Canceled,393,4622,5454.281320367585,True,12,False,64683.0216963806,660.5876237436316,6776
05-11-2022,North,Clothing,Supplier B,Warehouse 1,Pending,974,3288,14323.087396913928,False,29,True,62736.716693256014,2129.640663924135,7284
17-06-2020,West,Electronics,Supplier A,Warehouse 1,Fulfilled,103,3337,13596.265015480392,True,12,False,175550.3483830505,4795.12088619465,6244
07-12-2020,East,Accessories,Supplier D,Warehouse 3,Fulfilled,779,4236,10848.740750812254,True,16,False,80111.81776936106,4978.6307613836125,6333
25-02-2021,West,Furniture,Supplier D,Warehouse 2,Canceled,577,4624,12363.11092635312,True,15,False,182995.83622743096,3706.3911012844073,8669
24-08-2021,West,Furniture,Supplier A,Warehouse 2,Pending,660,443,10176.311820181552,True,29,False,5958.528412378759,1292.071822758296,6200
23-05-2024,East,Clothing,Supplier D,Warehouse 3,Fulfilled,581,4561,2320.94048929733,True,13,False,59176.58688312479,689.0751008163004,6794
28-02-2021,East,Furniture,Supplier D,Warehouse 1,Fulfilled,607,4804,11600.378860493438,True,11,False,127043.99230624891,2190.8689234217563,7701
30-10-2022,East,Accessories,Supplier D,Warehouse 1,Fulfilled,242,4923,3547.7835464232726,True,17,False,169415.62350991264,4311.545131324811,6454
14-09-2022,East,Furniture,Supplier B,Warehouse 2,Canceled,944,2376,5189.921398952853,False,21,False,49758.09484136235,3664.9483514960025,6933
17-09-2024,East,Electronics,Supplier D,Warehouse 1,Pending,107,3301,12378.896075485092,True,15,False,176888.07384434782,4442.682740197303,5746
25-07-2022,West,Electronics,Supplier D,Warehouse 3,Fulfilled,486,988,8279.621321704999,True,14,False,113451.3085817469,3155.726310548731,5840
13-02-2020,East,Clothing,Supplier D,Warehouse 3,Fulfilled,160,2143,12969.140355659434,True,10,False,152470.15466712695,825.5761500305232,7495
02-03-2022,North,Accessories,Supplier B,Warehouse 2,Pending,178,1441,3589.012137727331,True,12,False,76313.29759228081,751.0206415911875,6088
11-08-2023,South,Electronics,Supplier A,Warehouse 3,Pending,898,3820,9312.787359799864,True,16,False,41417.220152112306,430.41105262462054,5792
29-05-2023,East,Electronics,Supplier C,Warehouse 3,Pending,755,2983,1714.9691019497934,True,15,False,173258.99935343492,2921.983858752949,6267
29-05-2022,East,Accessories,Supplier D,Warehouse 2,Canceled,974,4312,9824.38440633043,True,10,False,177389.42478141285,1365.8539357989873,6550
27-10-2021,West,Furniture,Supplier A,Warehouse 3,Fulfilled,901,2515,11556.743547745255,True,4,False,95242.67218746996,3725.0414785037624,7690
11-05-2022,East,Furniture,Supplier D,Warehouse 3,Fulfilled,375,1217,8981.497962691465,True,27,False,2624.9600174597763,3493.999692116035,5292
31-12-2024,East,Clothing,Supplier B,Warehouse 3,Fulfilled,57,4363,4360.356771732749,True,23,False,22105.065062238282,1726.9315635599214,9022
06-12-2022,East,Furniture,Supplier A,Warehouse 1,Fulfilled,78,3101,954.4686984535674,True,29,False,109473.07329970272,1048.6479990275088,6404
04-02-2020,West,Accessories,Supplier B,Warehouse 2,Fulfilled,161,1838,2232.008817482144,True,9,False,5884.286054135741,691.5216790208058,6648
03-02-2024,East,Electronics,Supplier D,Warehouse 2,Canceled,996,1464,9523.393196573381,True,21,True,76257.58886389073,3739.1133143028655,7816
16-12-2023,South,Furniture,Supplier D,Warehouse 2,Fulfilled,722,2808,14049.09314421645,True,20,False,58615.571734881574,2362.1167780444794,8910
22-11-2023,West,Clothing,Supplier B,Warehouse 1,Canceled,180,4890,3494.748857594093,True,9,False,136126.08474085582,1752.9435880550668,7918
27-05-2020,South,Furniture,Supplier C,Warehouse 1,Fulfilled,237,1024,11157.879162023932,True,21,False,11882.137717980595,4311.934475870298,6397
10-01-2024,West,Accessories,Supplier B,Warehouse 2,Pending,724,251,13063.540417111102,False,25,False,93574.71732911642,3049.3434395330432,6693
03-09-2020,East,Clothing,Supplier D,Warehouse 1,Fulfilled,758,685,8052.79158748891,True,24,False,110620.95129853916,2686.4112147036053,6037
27-09-2021,South,Furniture,Supplier B,Warehouse 2,Fulfilled,524,1012,10204.354039733038,True,20,False,117821.09694352369,3768.2199918829556,8852
06-02-2022,West,Clothing,Supplier C,Warehouse 1,Fulfilled,413,2421,12317.722091804148,True,11,False,77812.73694239504,4114.799073129384,6562
28-03-2020,North,Accessories,Supplier B,Warehouse 3,Fulfilled,253,595,4279.7897872386075,True,11,False,58803.76395481331,3493.1511460290535,6112
15-08-2023,East,Electronics,Supplier C,Warehouse 3,Canceled,261,3895,4804.9872768866235,True,7,False,130118.18616282626,2312.030329276893,6291
11-05-2023,West,Accessories,Supplier C,Warehouse 2,Canceled,670,2248,509.0989911126145,True,21,False,161251.52247213057,2020.6342048264999,6161
18-11-2024,North,Accessories,Supplier B,Warehouse 1,Fulfilled,325,656,14464.864898018137,True,10,False,132216.28648585093,3903.991703708971,6029
28-11-2022,West,Accessories,Supplier B,Warehouse 1,Fulfilled,122,1652,13804.400971647,True,4,False,177194.506125232,2685.9543710733733,9337
18-03-2022,North,Accessories,Supplier A,Warehouse 3,Fulfilled,728,2220,11586.23982451174,True,5,False,136675.90088250506,3581.053176883406,9257
07-05-2024,East,Electronics,Supplier D,Warehouse 3,Fulfilled,821,3185,1646.6023041613978,True,5,False,145607.09323496843,4473.914187586649,7739
18-03-2020,South,Electronics,Supplier C,Warehouse 1,Pending,292,3604,6988.791900642868,True,11,False,33066.54287915396,4596.275046736176,5978
24-12-2021,North,Clothing,Supplier A,Warehouse 1,Pending,836,256,1977.4304325875157,True,9,False,80525.17695773784,1533.0350683547485,5517
01-02-2023,West,Furniture,Supplier B,Warehouse 1,Fulfilled,151,834,730.8438753105797,True,28,False,92881.43541829503,1101.8717613080676,9993
26-04-2022,East,Electronics,Supplier D,Warehouse 1,Canceled,734,4754,9434.65299558266,True,16,False,49736.890408763,1454.1793296168216,5782
28-10-2021,North,Electronics,Supplier A,Warehouse 1,Fulfilled,220,3376,14432.026547662732,True,9,False,101082.6176631959,3806.5844985704134,7831
16-06-2024,West,Furniture,Supplier C,Warehouse 1,Pending,702,254,13591.586339766176,True,22,False,56243.36068024044,1976.2785730215687,9180
01-04-2023,West,Electronics,Supplier A,Warehouse 2,Fulfilled,958,1096,10602.944816563364,True,4,False,131062.89470291286,1032.268548038383,5137
27-11-2021,West,Accessories,Supplier C,Warehouse 1,Canceled,237,2394,1901.2884703906357,True,2,False,90096.40670621897,672.2503640334525,5753
08-04-2022,North,Accessories,Supplier B,Warehouse 3,Pending,490,4726,4475.378546248352,False,14,False,87930.99157514011,1771.1033063825016,7953
05-09-2022,North,Furniture,Supplier D,Warehouse 2,Fulfilled,135,3005,5140.822539836719,True,3,False,186914.98135278828,853.4549136824543,9808
09-02-2022,North,Clothing,Supplier D,Warehouse 1,Pending,525,4924,11565.675837310637,False,18,False,75415.09843512879,950.5933401598734,7455
12-04-2020,South,Clothing,Supplier D,Warehouse 3,Fulfilled,101,1277,12132.613098909154,True,21,False,69728.91858639258,3482.643072542097,7834
21-09-2023,North,Furniture,Supplier B,Warehouse 2,Fulfilled,160,253,6084.038783353846,False,6,False,61488.78442390862,294.71405920834536,5579
01-04-2023,North,Furniture,Supplier C,Warehouse 3,Fulfilled,998,4287,6559.31795095534,True,11,False,170149.7030760355,764.2556558021024,8255
11-08-2023,North,Accessories,Supplier B,Warehouse 1,Pending,926,1816,1145.3810695044845,True,21,False,95082.11360211641,4252.954357822863,8266
26-11-2021,South,Clothing,Supplier D,Warehouse 1,Pending,903,3302,4692.482417072034,True,18,False,114562.73045284786,4255.587608087615,9649
19-05-2022,North,Electronics,Supplier B,Warehouse 1,Canceled,92,2957,7043.635069075779,True,12,False,35502.365139851696,1780.3686980651694,5395
02-11-2020,West,Accessories,Supplier B,Warehouse 1,Canceled,260,886,2196.2541725862347,True,5,False,103421.72909692921,622.1744401698992,6937
28-07-2024,North,Furniture,Supplier B,Warehouse 2,Fulfilled,249,4468,7072.37818094781,True,9,False,53198.64917499689,3583.8576022745883,9905
01-10-2020,West,Clothing,Supplier C,Warehouse 2,Pending,859,4372,12871.049277738106,True,20,False,139198.1233501787,1928.632101314597,7589
02-06-2021,West,Electronics,Supplier A,Warehouse 3,Fulfilled,907,3867,8929.154786013274,True,28,False,158414.84658224328,418.230210583644,8034
01-01-2022,West,Electronics,Supplier A,Warehouse 1,Fulfilled,801,2978,1644.4828980569787,True,26,False,136213.29653595894,957.5695102390331,5169
05-03-2024,South,Accessories,Supplier B,Warehouse 3,Fulfilled,676,742,3279.234123038978,True,18,False,139124.04975857053,858.6310974273166,7337
30-12-2024,South,Clothing,Supplier A,Warehouse 2,Canceled,75,4762,7380.893077299065,True,19,False,98052.72919694091,3027.7584503727785,8239
19-05-2022,South,Clothing,Supplier A,Warehouse 1,Canceled,968,765,5741.563672416275,True,3,True,135705.46542461793,4510.964401297094,8415
10-12-2023,North,Furniture,Supplier B,Warehouse 1,Fulfilled,348,3526,5701.541783418432,True,9,True,81118.75603683903,4006.7457599525956,8568
22-08-2021,West,Clothing,Supplier B,Warehouse 2,Fulfilled,126,3883,8174.377998082057,True,4,False,124270.85435568502,2823.2770160827044,8216
23-06-2024,South,Clothing,Supplier D,Warehouse 2,Pending,973,3801,8973.740863047133,False,17,False,50254.795028729066,2226.3447916519044,8484
26-03-2024,South,Accessories,Supplier A,Warehouse 2,Fulfilled,186,1169,12054.492769004772,True,17,False,14556.172522045114,3169.6482035305517,9835
21-10-2022,North,Clothing,Supplier C,Warehouse 2,Canceled,69,2449,5444.0151702060275,True,23,False,79381.05761340326,2330.301156704388,6841
04-03-2020,South,Electronics,Supplier B,Warehouse 2,Pending,489,4603,12179.261104088508,True,23,False,88491.36018020041,1381.2757883663164,8760
27-09-2020,North,Accessories,Supplier D,Warehouse 1,Fulfilled,260,1312,5409.862822133172,True,2,False,49758.39003438693,3460.147785690942,9552
21-02-2020,East,Accessories,Supplier C,Warehouse 2,Fulfilled,801,1252,1303.7783396478906,True,9,False,138646.01517160502,4391.570939558341,8026
25-03-2024,South,Furniture,Supplier A,Warehouse 1,Canceled,600,2611,8535.720939569472,True,9,True,15271.620334926258,1989.7775872681304,8965
10-08-2024,East,Clothing,Supplier D,Warehouse 1,Pending,484,243,9024.58371097481,True,5,False,43410.33397791496,4239.384644918417,6601
31-10-2023,North,Furniture,Supplier B,Warehouse 2,Fulfilled,829,2589,14050.83356151697,True,15,False,142579.30590035403,2269.193823120754,6146
19-04-2023,West,Electronics,Supplier C,Warehouse 2,Pending,256,3328,11027.889227905878,True,15,False,83841.63802736634,2126.412526877245,9326
19-02-2022,South,Accessories,Supplier B,Warehouse 1,Fulfilled,488,4682,13807.703461169373,True,3,False,134416.49149381433,335.9569162257328,7684
31-05-2024,North,Accessories,Supplier A,Warehouse 2,Fulfilled,828,3305,13671.03454852364,True,19,False,108427.83654998626,3537.3387265635697,5111
18-03-2024,West,Accessories,Supplier C,Warehouse 2,Canceled,715,4343,9266.324598744512,True,28,True,180704.42464950256,4076.01212054635,5592
02-07-2020,West,Electronics,Supplier A,Warehouse 2,Pending,91,3242,8152.549947378489,True,3,True,114144.2940515263,3385.0732138810927,7439
05-10-2020,East,Electronics,Supplier A,Warehouse 3,Fulfilled,460,3404,8582.894023872199,True,6,False,4204.288561565016,926.5325666813288,6238
20-02-2024,North,Furniture,Supplier D,Warehouse 1,Pending,572,1457,14685.796711320092,True,4,False,67952.66830511739,695.808644252687,7794
04-12-2023,West,Furniture,Supplier B,Warehouse 3,Fulfilled,855,2813,11710.931530330903,True,24,False,28381.24466380787,2949.7220077689894,7414
10-11-2020,South,Furniture,Supplier C,Warehouse 2,Fulfilled,659,4285,2040.8556194897396,True,13,False,175785.91159492682,2127.278020086089,7129
30-10-2023,South,Clothing,Supplier A,Warehouse 3,Fulfilled,476,1457,11787.211898330299,True,27,True,21016.74887816615,2259.66936073083,7853
21-10-2021,East,Accessories,Supplier A,Warehouse 2,Pending,324,4394,2972.801709024275,True,13,False,74521.4766665231,4845.441184366437,7869
13-09-2024,West,Accessories,Supplier C,Warehouse 3,Fulfilled,497,4733,6986.582960581572,True,27,False,44042.30791799414,3674.828821726714,8598
23-05-2023,North,Furniture,Supplier A,Warehouse 2,Fulfilled,951,3292,3551.665246559747,True,11,False,161091.7673888239,2176.5811481972323,8803
05-06-2021,South,Accessories,Supplier D,Warehouse 3,Fulfilled,991,400,10498.954450231831,True,5,False,59595.64144526974,291.67654324023147,6526
26-07-2023,West,Furniture,Supplier D,Warehouse 3,Pending,933,823,13220.991174799017,True,1,True,188471.11092070286,363.6593496956973,6969
17-12-2021,West,Clothing,Supplier D,Warehouse 3,Fulfilled,791,3110,4710.247337816873,True,9,False,8683.091818470517,3487.0577391001098,5951
29-04-2021,East,Clothing,Supplier D,Warehouse 1,Canceled,418,167,1689.1557475187208,True,17,False,25592.99928643992,4221.1460456852665,6502
20-09-2022,South,Electronics,Supplier A,Warehouse 3,Fulfilled,987,3936,4828.149922086967,True,22,True,43766.87323452998,3596.972621838482,9467
30-12-2024,South,Clothing,Supplier C,Warehouse 1,Fulfilled,269,4093,10249.24694001682,True,1,False,154374.59918175006,2148.261212502682,8336
28-12-2023,North,Furniture,Supplier C,Warehouse 2,Fulfilled,626,2606,5267.021849539524,True,3,False,167088.34562947336,349.4515420667339,5109
31-10-2024,South,Clothing,Supplier C,Warehouse 3,Pending,916,1637,4532.62642953015,True,15,False,14875.730382937056,4843.527825129103,8986
19-08-2023,North,Electronics,Supplier C,Warehouse 2,Pending,281,497,3174.3102634718416,True,26,False,7521.98273636533,4934.413098358816,7354
29-03-2024,South,Accessories,Supplier B,Warehouse 2,Fulfilled,377,4815,7713.988189679287,True,21,False,141823.42324992365,2836.9498469324894,5225
23-06-2022,East,Furniture,Supplier C,Warehouse 3,Fulfilled,492,3457,4501.258008279219,True,26,False,26550.1884737315,539.2206305365069,8011
29-03-2020,South,Accessories,Supplier B,Warehouse 1,Fulfilled,101,1263,11099.650062522505,True,23,False,26483.53352227695,2796.668028389441,9126
06-08-2024,North,Electronics,Supplier B,Warehouse 3,Fulfilled,935,4925,1611.0248288869393,True,10,False,5618.32840564936,4483.22465705988,5613
23-02-2022,North,Electronics,Supplier D,Warehouse 2,Fulfilled,992,655,10128.478980114105,True,8,False,10793.765712233364,3463.9304486154247,5098
29-05-2021,East,Electronics,Supplier B,Warehouse 2,Fulfilled,425,3761,3944.620211232663,True,12,True,51129.19149110925,3655.9483089570767,5810
09-11-2023,South,Accessories,Supplier A,Warehouse 3,Fulfilled,312,1851,7594.549285248246,True,25,False,13660.03530287807,607.8552196747966,8337
28-12-2020,South,Accessories,Supplier B,Warehouse 1,Fulfilled,316,3041,4648.303869453279,True,22,True,70970.59668693937,711.255857752647,7699
01-01-2024,East,Accessories,Supplier D,Warehouse 1,Fulfilled,408,2757,10980.145802156538,True,15,True,158461.37088947804,811.2741266042493,9909
24-10-2020,South,Accessories,Supplier B,Warehouse 2,Canceled,366,2895,14206.952083648732,True,27,False,62944.000530852376,4541.008801572764,6019
20-03-2020,South,Electronics,Supplier A,Warehouse 2,Fulfilled,373,2429,13797.613302312293,True,9,True,138669.5230624695,2724.078254066304,8025
04-12-2020,North,Electronics,Supplier A,Warehouse 1,Fulfilled,970,2059,8959.68011958932,True,24,False,19111.419367132276,3999.560462686358,8528
16-05-2022,South,Furniture,Supplier A,Warehouse 3,Canceled,957,1701,7207.849397226187,True,25,True,125758.16034731636,753.398047441281,8886
22-05-2022,South,Furniture,Supplier D,Warehouse 2,Fulfilled,715,2893,12365.357386871035,True,10,False,61138.51876235224,4652.684986441256,7979
22-10-2021,East,Accessories,Supplier D,Warehouse 1,Fulfilled,919,1580,10408.232258102084,True,20,True,142803.39292226138,4141.482039186609,8340
24-06-2023,East,Clothing,Supplier C,Warehouse 2,Fulfilled,927,1202,3161.6796561455267,True,9,True,27097.12985103362,1278.8678949217094,5796
01-08-2021,West,Clothing,Supplier D,Warehouse 3,Fulfilled,701,3376,12403.328597388503,True,15,False,170740.80504638128,4396.074719810977,6957
16-08-2024,North,Electronics,Supplier A,Warehouse 1,Fulfilled,988,1399,6718.823646223298,True,23,False,47150.06046655084,1464.5252451046845,8066
14-09-2023,South,Electronics,Supplier A,Warehouse 2,Fulfilled,612,3979,3240.292069582039,True,21,False,68001.78781282988,1185.6314208274712,8020
18-10-2023,South,Electronics,Supplier D,Warehouse 3,Pending,678,1635,4586.06158074914,True,21,False,180604.08206028267,1468.3708966986194,7680
09-09-2024,West,Furniture,Supplier B,Warehouse 2,Fulfilled,470,177,4379.141938600964,True,1,False,110501.77304524,4567.784303708525,9441
31-07-2021,South,Furniture,Supplier D,Warehouse 3,Fulfilled,95,2931,8028.501131750171,True,2,False,70384.50847642594,4594.8415304713735,9819
08-04-2023,North,Electronics,Supplier D,Warehouse 3,Fulfilled,870,3510,3898.366314829195,True,26,True,180494.96493054292,1779.1797185022504,7948
28-02-2024,West,Electronics,Supplier A,Warehouse 1,Fulfilled,649,2821,2291.714067322854,True,19,False,63464.00082546003,3586.084088453846,8731
24-03-2021,North,Electronics,Supplier C,Warehouse 3,Fulfilled,769,3727,2293.5173338995305,True,14,False,19292.616410538903,3443.5772247880795,6101
11-07-2020,West,Clothing,Supplier A,Warehouse 2,Canceled,938,1632,8957.5048585169,True,8,False,189405.70025028658,4071.5006342259358,6037
08-10-2024,West,Furniture,Supplier C,Warehouse 3,Fulfilled,318,337,11154.00968831599,True,6,False,51915.55201741115,1623.2456006822292,9231
26-02-2024,East,Clothing,Supplier A,Warehouse 3,Fulfilled,650,2096,5162.228628155942,True,12,True,161947.23026474594,2648.665001169929,5791
05-12-2024,North,Clothing,Supplier D,Warehouse 1,Fulfilled,430,3527,1002.4352923032477,True,26,False,32620.993903634255,3404.834964839777,9174
02-02-2022,South,Electronics,Supplier A,Warehouse 3,Fulfilled,167,377,2344.7608605866553,True,27,False,139333.3590772135,326.03273028754904,6778
09-11-2023,South,Electronics,Supplier A,Warehouse 3,Pending,615,3189,13763.071124887329,True,29,False,100311.15579746674,2008.3459775885822,9800
06-01-2023,North,Accessories,Supplier A,Warehouse 2,Fulfilled,165,623,7656.383064047069,True,15,True,186398.97689351844,3540.264116857131,5981
18-11-2023,South,Accessories,Supplier D,Warehouse 1,Fulfilled,679,4375,7076.805739420034,True,14,False,105663.80515902654,1412.4564469718405,6265
25-12-2024,South,Clothing,Supplier D,Warehouse 1,Fulfilled,309,4318,1051.7130854963184,True,21,False,6117.857646615088,4796.979713631139,5743
01-12-2022,North,Furniture,Supplier D,Warehouse 1,Pending,124,3222,11065.236823595036,True,29,False,115291.38884310298,344.77458323282696,7431
24-05-2024,West,Electronics,Supplier D,Warehouse 3,Fulfilled,529,4675,8156.987173515145,True,1,False,28806.683665087672,4798.818500419629,5374
29-10-2021,North,Electronics,Supplier C,Warehouse 1,Fulfilled,354,1897,3430.1735732545512,True,28,False,152004.81662220164,1240.4665664499203,6753
07-12-2023,West,Clothing,Supplier C,Warehouse 3,Canceled,56,2231,2096.0695226253292,True,11,False,162948.76185799495,434.3458012417759,8897
27-10-2021,South,Accessories,Supplier B,Warehouse 3,Canceled,415,915,6059.124022663978,True,28,False,92322.83764468311,1603.8753594730758,7536
28-04-2022,South,Furniture,Supplier D,Warehouse 2,Fulfilled,683,2794,12638.848480827872,True,25,False,149115.56680006353,3974.1550749930816,6991
02-02-2022,South,Accessories,Supplier C,Warehouse 2,Fulfilled,572,542,13046.771108414856,True,3,False,28767.884711830728,3811.7216309506553,7928
02-02-2021,East,Accessories,Supplier A,Warehouse 2,Fulfilled,397,3240,9241.272515736728,True,19,False,94205.94598062284,1202.4339988294018,8446
16-03-2022,West,Accessories,Supplier D,Warehouse 2,Fulfilled,487,242,11049.278194837068,True,18,False,75697.88832064426,1144.5926412406372,5591
05-04-2021,East,Accessories,Supplier B,Warehouse 2,Fulfilled,264,4387,2169.75891734162,True,20,False,116694.45919821115,3284.3835958617956,9628
12-04-2020,East,Electronics,Supplier B,Warehouse 3,Fulfilled,478,1510,9027.827949283896,True,28,False,9788.397808275973,2398.7969104435065,7569
21-01-2024,North,Electronics,Supplier B,Warehouse 3,Fulfilled,840,4573,10171.002700564135,True,2,True,143250.36729369112,4002.9917759883306,7872
03-11-2022,East,Accessories,Supplier A,Warehouse 1,Fulfilled,547,634,3410.3362222499873,True,29,False,16323.783994925341,315.8373377242572,6176
07-08-2022,North,Furniture,Supplier C,Warehouse 3,Fulfilled,589,1816,13262.243627198754,True,25,True,125210.52820618909,3129.9769316507413,6335
09-01-2021,North,Clothing,Supplier A,Warehouse 3,Pending,796,3464,3327.4526940547867,True,28,False,4881.03273683348,3707.2256587514044,9693
16-12-2023,East,Furniture,Supplier D,Warehouse 2,Fulfilled,416,1132,5045.421717773531,True,26,False,158294.0888245192,4968.253337737611,5112
29-04-2021,West,Furniture,Supplier B,Warehouse 3,Fulfilled,362,3442,9498.07428184015,True,7,False,34348.35026020516,3458.152132336865,8772
11-06-2020,West,Furniture,Supplier A,Warehouse 2,Fulfilled,587,1510,9756.075944395596,True,8,False,98622.8239692604,1312.8567514398383,6845
27-05-2022,West,Accessories,Supplier A,Warehouse 1,Pending,970,4600,10641.078744316825,True,19,False,50717.56164302901,719.2937354241861,6987
20-07-2022,West,Electronics,Supplier C,Warehouse 1,Fulfilled,103,1272,2124.1698394889822,True,22,False,137691.2623087175,3276.4005182915616,9829
16-03-2020,West,Furniture,Supplier C,Warehouse 3,Fulfilled,590,988,12817.234233964053,True,15,False,62006.817495781426,2711.278724087437,6985
01-06-2022,East,Accessories,Supplier B,Warehouse 1,Fulfilled,516,3438,8226.283418107269,False,10,False,138061.29391075662,4515.897384536079,8292
01-05-2023,East,Furniture,Supplier A,Warehouse 3,Fulfilled,914,4617,7334.166014523491,True,22,False,55126.709609170866,3687.71850167012,8242
09-05-2023,South,Furniture,Supplier A,Warehouse 1,Fulfilled,213,1741,14725.915555445888,True,29,True,143316.42495048433,2646.7637602045793,5252
12-12-2020,West,Accessories,Supplier C,Warehouse 2,Fulfilled,831,571,11235.485305644786,True,1,False,7172.196609140139,2137.229459672709,5123
04-12-2024,East,Electronics,Supplier A,Warehouse 2,Fulfilled,383,3040,2211.0873859809353,False,6,False,54832.517851507815,2140.998557939937,6236
03-08-2023,South,Electronics,Supplier A,Warehouse 2,Pending,596,646,11469.817924780491,True,13,False,95442.2793146366,1286.2605735259258,5623
21-10-2021,West,Clothing,Supplier A,Warehouse 2,Fulfilled,847,4826,1881.1095426066076,True,14,False,9898.237150060226,283.1646644273459,8156
03-02-2022,North,Accessories,Supplier C,Warehouse 3,Fulfilled,397,3697,898.3231564382804,True,3,True,36486.02397462315,2959.5708233941095,8136
19-04-2023,South,Clothing,Supplier B,Warehouse 1,Canceled,322,2925,6352.575481413508,True,11,False,177653.67473753094,1219.5907161114328,8389
29-05-2021,East,Clothing,Supplier D,Warehouse 3,Fulfilled,769,3823,14906.88350587867,True,3,False,185630.94241298368,1199.9692050945991,8417
11-10-2024,North,Clothing,Supplier B,Warehouse 2,Fulfilled,799,463,3035.8170748255084,True,19,False,140916.84007784558,801.8298976471063,6655
23-06-2024,North,Electronics,Supplier D,Warehouse 3,Fulfilled,463,2266,10253.342981138456,True,10,False,48964.92954634977,1110.0583528481252,6266
16-09-2022,North,Accessories,Supplier A,Warehouse 1,Fulfilled,549,3409,3014.2429599887305,True,27,False,50533.59020922375,352.5879178646608,7945
03-09-2021,South,Clothing,Supplier B,Warehouse 3,Pending,142,645,11009.411136896599,True,15,False,123196.06148015075,3436.3109587929534,6160
24-06-2024,East,Accessories,Supplier D,Warehouse 1,Pending,734,3340,7827.628189448479,True,11,False,23579.287690515153,2126.7061583009327,7294
20-03-2024,North,Accessories,Supplier C,Warehouse 3,Fulfilled,128,4829,10359.589796295957,True,15,False,180251.14914916715,2895.3180741110964,5440
28-06-2024,West,Electronics,Supplier C,Warehouse 1,Fulfilled,671,2036,3441.6610507564014,True,26,False,43799.71284762081,3257.3965664998377,7092
29-07-2020,North,Clothing,Supplier B,Warehouse 1,Pending,266,1062,11311.61082154728,False,27,False,189931.2789552387,4867.925898925564,7705
22-12-2022,North,Clothing,Supplier B,Warehouse 2,Canceled,996,3105,14936.476364529248,False,24,False,94895.39379404404,527.6761561064047,8759
05-03-2022,South,Accessories,Supplier A,Warehouse 1,Pending,407,3906,10151.932259076417,True,13,False,146891.69592406778,2206.004887190902,5553
04-01-2022,South,Furniture,Supplier B,Warehouse 2,Fulfilled,667,982,7655.459972056727,False,5,False,1811.920223748094,1380.310080927109,9904
26-10-2024,East,Electronics,Supplier A,Warehouse 2,Fulfilled,556,3940,13886.02283497934,True,4,False,169017.57193615966,2488.217272912708,6112
19-10-2020,West,Electronics,Supplier A,Warehouse 2,Canceled,608,970,729.8517123622064,True,13,False,52322.38564561747,4618.267042946663,7777
20-05-2021,South,Electronics,Supplier C,Warehouse 3,Fulfilled,230,4711,11083.891029644406,True,9,False,127372.8700217651,3675.124473191126,6833
27-10-2024,North,Electronics,Supplier C,Warehouse 3,Fulfilled,625,3085,13386.824493800286,False,25,False,153478.605957671,3377.358015103488,6314
09-03-2021,East,Clothing,Supplier D,Warehouse 3,Fulfilled,295,965,1394.2814625038832,True,17,True,32358.26386942779,2317.9802068696517,8493
09-02-2024,North,Clothing,Supplier C,Warehouse 3,Fulfilled,293,4409,7025.930471028494,True,2,False,84857.28817869259,3421.3399921972923,8138
30-09-2023,North,Furniture,Supplier C,Warehouse 1,Fulfilled,555,3303,3468.432082274984,True,24,False,94537.45840695275,355.40181091715885,8112
08-05-2022,South,Electronics,Supplier B,Warehouse 1,Fulfilled,471,2997,8714.513401023536,True,5,False,60265.73116297398,3013.945625743493,5098
