Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity
24-03-2021,north,Electronics,Supplier C,Warehouse 3,Fulfilled,769.0,3727.0,"$2,293.52",True,14.0,False,19292.616410538903,3443.5772247880795,6101.0
11-07-2020,West,Clothing,Supplier A,Warehouse 2,Canceled,938.0,1632.0,"$8,957.50",True,8.0,False,189405.70025028655,4071.500634225936,
08-10-2024,West,Furniture,Supplier C,  Warehouse 3 ,Fulfilled,318.0,337.0,"$11,154.01",True,6.0,False,51915.55201741115,1623.2456006822292,9231.0
26-02-2024,East,Clothing,  Supplier A ,Warehouse 3,,650.0,2096.0,"$5,162.23",True,12.0,True,161947.23026474594,2648.665001169929,5791.0
05-12-2024,North,Clothing,Supplier D,  Warehouse 1 ,Fulfilled,430.0,3527.0,"$1,002.44",True,26.0,False,32620.99390363425,3404.834964839777,9174.0
02-02-2022,South,Electronics,Supplier A,  Warehouse 3 ,Fulfilled,167.0,377.0,"$2,344.76",True,27.0,False,139333.3590772135,326.03273028754904,6778.0
11/09/2023,South,Electronics,supplier a,Warehouse 3,Pending,615.0,3189.0,"$13,763.07",True,29.0,False,100311.15579746674,2008.3459775885824,9800.0
01/06/2023,North,  Accessories ,  Supplier A ,Warehouse 2,fulfilled,165.0,623.0,"$7,656.38",True,15.0,True,186398.97689351844,3540.264116857131,5981.0
11/18/2023,South,Accessories,Supplier D,Warehouse 1,Fulfilled,679.0,4375.0,"$7,076.81",True,14.0,False,105663.80515902654,1412.4564469718405,6265.0
25-12-2024,South,Clothing,Supplier D,Warehouse 1,Fulfilled,309.0,4318.0,"$1,051.71",True,21.0,False,6117.857646615088,4796.979713631139,5743.0
12/01/2022,North,Furniture,Supplier D,Warehouse 1,Pending,,3222.0,"$11,065.24",True,29.0,False,115291.38884310298,344.77458323282696,7431.0
24-05-2024,West,Electronics,Supplier D,Warehouse 3,Fulfilled,529.0,4675.0,"$8,156.99",True,1.0,False,28806.683665087672,4798.818500419629,5374.0
10/29/2021,North,Electronics,Supplier C,Warehouse 1,Fulfilled,354.0,1897.0,"$3,430.17",True,28.0,False,152004.81662220164,1240.4665664499205,6753.0
12/07/2023,,Clothing,Supplier C,Warehouse 3,  Canceled ,56.0,2231.0,"$2,096.07",True,11.0,False,162948.76185799495,434.3458012417759,8897.0
27-10-2021,Suth,Accessories,Supplier B,Warehouse 3,  canceled ,415.0,915.0,"$6,059.12",True,28.0,False,92322.83764468312,1603.8753594730758,7536.0
28-04-2022,South,Furniture,Supplier D,warehouse 2,  Fulfilled ,683.0,2794.0,"$12,638.85",True,25.0,False,149115.56680006353,3974.1550749930816,6991.0
,South,Accessories,Supplier C,Warehouse 2,Fulfilled,572.0,542.0,"$13,046.77",True,3.0,,28767.884711830728,3811.7216309506553,
02-02-2021,East,Accessories,Supplier A,Warehouse 2,Fulfilled,397.0,3240.0,"$9,241.27",,19.0,False,94205.94598062284,1202.4339988294018,8446.0
16-03-2022,  West ,Accessories,Supplier D,Warehouse 2,Fulfilled,487.0,242.0,"$11,049.28",True,18.0,False,75697.88832064426,,5591.0
05-04-2021,  east ,  Accessories ,Supplier B,Warehouse 2,Fulfilled,264.0,,"$2,169.76",True,20.0,False,116694.45919821116,3284.383595861796,9628.0
12-04-2020,East,Electronics,Supplier B,Warehouse 3,Fulfilled,478.0,1510.0,"$9,027.83",True,,False,9788.397808275971,2398.7969104435065,7569.0
21-01-2024,North,Electrnx,Supplier B,Warehouse 3,Fulfilled,840.0,4573.0,"$10,171.00",True,2.0,,143250.36729369112,4002.9917759883306,7872.0
03-11-2022,East,Accessories,,  Warehouse 1 ,Fulfilled,547.0,634.0,"$3,410.34",True,29.0,False,16323.78399492534,315.8373377242572,6176.0
07-08-2022,North,  Furniture ,Supplier C,Warehouse 3,Fulfilled,589.0,1816.0,"$13,262.24",True,25.0,True,125210.52820618908,3129.9769316507413,6335.0
09-01-2021,North,Clothing,Supplier A,Warehouse 3,Pending,796.0,3464.0,"$3,327.45",True,28.0,False,4881.03273683348,3707.225658751405,9693.0
16-12-2023,East,Furniture,Supplier D,Warehouse 2,Fulfilled,416.0,1132.0,"$5,045.42",True,26.0,False,158294.0888245192,4968.253337737611,5112.0
04/29/2021,West,,Supplier B,Warehouse 3,Fulfilled,362.0,3442.0,"$9,498.07",True,7.0,False,34348.35026020516,3458.152132336865,8772.0
11-06-2020,West,Furniture,Supplier A,Warehouse 2,  Fulfilled ,587.0,1510.0,"$9,756.08",True,8.0,False,98622.8239692604,1312.8567514398385,6845.0
27-05-2022,West,  Accessories ,Supplier A,Warehouse 1,pending,970.0,4600.0,"$10,641.08",True,19.0,False,50717.56164302901,719.2937354241861,6987.0
20-07-2022,West,,Supplier C,  Warehouse 1 ,Fulfilled,103.0,1272.0,"$2,124.17",True,22.0,False,137691.2623087175,3276.4005182915616,9829.0
16-03-2020,West,Furniture,Supplier C,  Warehouse 3 ,fulfilled,590.0,988.0,,True,15.0,False,62006.81749578143,2711.278724087437,6985.0
01-06-2022,East,  Accessories ,,Warehouse 1,Fulfilled,516.0,3438.0,"$8,226.28",False,10.0,False,138061.29391075662,4515.897384536079,8292.0
05/01/2023,East,Furniture,Supplier A,  Warehouse 3 ,fulfilled,914.0,4617.0,"$7,334.17",True,22.0,False,55126.70960917087,3687.71850167012,8242.0
09-05-2023,South,Furniture,Supplier A,Warehouse 1,Fulfilled,213.0,1741.0,"$14,725.92",True,29.0,True,143316.42495048433,2646.7637602045797,5252.0
,West,Accessories,Supplier C,Warehouse 2,Fulfilled,831.0,571.0,"$11,235.49",True,1.0,False,7172.196609140139,2137.229459672709,5123.0
04-12-2024,East,electronics,Supplier A,,Fulfilled,383.0,3040.0,"$2,211.09",False,6.0,False,54832.517851507815,2140.998557939937,6236.0
03-08-2023,south,Electronics,Supplier A,Warehouse 2,Pending,596.0,646.0,"$11,469.82",True,13.0,False,95442.2793146366,1286.2605735259258,5623.0
21-10-2021,  West ,  Clothing ,Supplier A,Warehouse 2,Fulfilled,847.0,4826.0,"$1,881.11",True,14.0,,9898.237150060226,283.1646644273459,8156.0
02/03/2022,North,Accessories,Supplier C,,Fulfilled,397.0,,$898.32,True,,True,36486.02397462315,2959.570823394109,8136.0
19-04-2023,South,Clothing,Supplier B,Warehouse 1,Canceled,322.0,2925.0,"$6,352.58",True,11.0,False,177653.67473753094,1219.5907161114328,
29-05-2021,East,Clothing,Supplier D,Warehouse 3,Fulfilled,769.0,3823.0,"$14,906.88",True,3.0,False,185630.94241298368,1199.9692050945991,8417.0
11-10-2024,North,Clothing,Supplier B,,Fulfilled,799.0,463.0,"$3,035.82",True,19.0,False,140916.84007784558,801.8298976471063,6655.0
06/23/2024,North,Electronics,,Warehouse 3,Fulfilled,463.0,2266.0,"$10,253.34",True,10.0,False,48964.92954634977,1110.0583528481252,6266.0
09/16/2022,north,  Accessories ,,Warehouse 1,fulfilled,549.0,3409.0,"$3,014.24",True,27.0,False,50533.59020922375,352.5879178646608,7945.0
03-09-2021,South,Clothing,supplier b,  Warehouse 3 ,Pending,142.0,645.0,"$11,009.41",True,15.0,False,123196.06148015076,3436.310958792953,6160.0
06/24/2024,East,Accessories,Supplier D,,Pending,734.0,3340.0,"$7,827.63",True,,False,23579.287690515157,2126.7061583009327,7294.0
20-03-2024,North,Accessories,Supplier C,Warehouse 3,Fulfilled,128.0,4829.0,"$10,359.59",True,15.0,False,180251.14914916715,2895.3180741110964,5440.0
28-06-2024,  west ,Electronics,Supplier C,warehouse 1,fulfilled,671.0,2036.0,"$3,441.66",True,26.0,False,43799.71284762081,3257.3965664998377,7092.0
29-07-2020,North,Clothing,Supplier B,Warehouse 1,Pending,266.0,1062.0,"$11,311.61",False,27.0,False,189931.2789552387,4867.925898925564,7705.0
22-12-2022,North,Clothing,,Warehouse 2,canceled,996.0,3105.0,"$14,936.48",False,24.0,False,94895.39379404404,527.6761561064047,8759.0
05-03-2022,South,Accessories,,Warehouse 1,Pending,407.0,3906.0,"$10,151.93",True,13.0,False,146891.69592406778,2206.004887190902,5553.0
04-01-2022,South,Furniture,Supplier B,,Fulfilled,667.0,982.0,"$7,655.46",False,5.0,False,1811.920223748094,1380.310080927109,9904.0
26-10-2024,East,Electronics,Supplier A,warehouse 2,  Fulfilled ,,,"$13,886.02",True,4.0,False,169017.57193615966,2488.217272912708,6112.0
19-10-2020,West,Electronics,Supplier A,Warehouse 2,Canceled,608.0,970.0,$729.85,True,13.0,False,52322.38564561747,4618.267042946663,7777.0
20-05-2021,South,Electronics,Supplier C,Warehouse 3,Fulfilled,230.0,4711.0,"$11,083.89",True,9.0,False,127372.8700217651,3675.124473191126,6833.0
10/27/2024,,,Supplier C,Warehouse 3,Fulfilled,625.0,3085.0,"$13,386.82",,25.0,False,,,6314.0
09-03-2021,East,Clothing,Supplier D,Warehouse 3,Fulfilled,295.0,965.0,"$1,394.28",True,17.0,,32358.26386942779,2317.980206869652,8493.0
09-02-2024,,Clothing,Supplier C,Warehouse 3,  Fulfilled ,293.0,4409.0,"$7,025.93",True,2.0,False,84857.28817869259,,8138.0
30-09-2023,North,Furniture,Supplier C,Warehouse 1,Fulfilled,555.0,3303.0,"$3,468.43",True,24.0,False,94537.45840695276,355.40181091715885,8112.0
08-05-2022,South,electronics,Supplier B,Warehouse 1,Fulfilled,-99.0,2997.0,"$8,714.51",True,5.0,False,60265.73116297398,3013.945625743493,5098.0
,East,Electronics,Supplier C,Warehouse 3,Pending,369.0,2344.0,"$9,918.37",True,16.0,False,92259.1494868859,2858.127500476392,8925.0
15-06-2022,West,Accessories,Supplier D,Warehouse 1,Fulfilled,136.0,118.0,"$4,888.04",True,7.0,True,61289.11103379676,1863.8740734233256,6479.0
22-05-2022,West,Clothing,Supplier B,Warehouse 1,Pending,266.0,,,True,1.0,False,69437.02471741247,1167.2678020357205,9396.0
06-01-2024,South,Electronics,Supplier D,Warehouse 2,Fulfilled,539.0,3183.0,"$4,550.42",True,28.0,False,127635.86030333657,4076.266644796645,6222.0
21-12-2023,South,Furnitr,Supplier C,Warehouse 2,Fulfilled,568.0,429.0,"$5,856.17",,,,120707.09040232244,458.5381493844631,9583.0
29-09-2023,East,Furniture,Supplier D,Warehouse 2,Pending,327.0,965.0,"$2,813.33",True,12.0,True,45205.31588541326,534.4297492332214,6004.0
09-10-2023,West,clothing,  supplier b ,Warehouse 2,  Fulfilled ,898.0,873.0,"$13,340.61",True,21.0,False,170665.27207241708,2314.504371123904,5476.0
,West,Furniture,Supplier A,Warehouse 1,Fulfilled,771.0,4587.0,$645.15,True,11.0,False,164121.91971362426,1412.2618275613042,6135.0
08-06-2024,West,Furniture,Supplier D,Warehouse 3,Fulfilled,218.0,4832.0,"$13,294.93",True,12.0,False,97413.11164172488,3778.171584833698,7856.0
24-09-2022,  North ,clothing,supplier d,Warehouse 1,Fulfilled,379.0,2454.0,"$8,789.34",True,19.0,False,83111.09007241852,3244.112369221717,6705.0
13-08-2021,West,Electronics,Supplier B,warehouse 1,Canceled,699.0,3438.0,"$5,309.04",True,26.0,False,72475.03839080292,3908.167021407831,5517.0
18-09-2023,  North ,Electronics,supplier b,Warehouse 1,Pending,490.0,,"$10,984.33",True,12.0,,134790.72946049043,1758.4589904214452,6220.0
13-06-2024,East,Furniture,Supplier D,Warehouse 2,,440.0,3042.0,"$7,862.41",True,12.0,False,128076.21838970612,3754.490910165764,7506.0
12/17/2020,  North ,Furniture,Supplier C,Warehouse 2,Fulfilled,545.0,2667.0,"$7,737.08",True,14.0,,38399.66246850278,4339.0555329267145,
24-09-2022,East,electronics,  Supplier D ,Warehouse 2,Fulfilled,430.0,1774.0,"$2,097.06",True,2.0,False,128036.98470324816,1857.3175732091445,6191.0
17-12-2021,  west ,,Supplier B,Warehouse 3,Canceled,,2783.0,"$6,147.98",True,2.0,False,49008.523207644736,1831.4999415768,8880.0
16-06-2020,  West ,Furniture,Supplier A,  Warehouse 1 ,Fulfilled,791.0,3480.0,"$3,995.43",True,25.0,True,4900.102268336921,4519.766738750846,8243.0
31-03-2022,,Accessories,Supplier A,Warehouse 3,Fulfilled,869.0,839.0,$727.59,True,29.0,False,133270.75658354932,438.99321530100383,6977.0
17-09-2020,South,Clothing,Supplier C,,  Fulfilled ,722.0,1645.0,"$5,721.44",True,4.0,,,1880.909147508053,7242.0
01-05-2020,East,  Furniture ,Supplier D,Warehouse 3,Fulfilled,562.0,,"$1,802.42",False,20.0,True,78878.6268838008,769.6279619446595,8090.0
16-03-2023,South,Furniture,Supplier A,Warehouse 1,Fulfilled,797.0,2359.0,"$4,224.04",True,23.0,False,100544.39014641884,339.10683319988595,6887.0
12-11-2020,North,Accessories,Supplier D,Warehouse 1,Canceled,998.0,1235.0,"$1,841.49",False,26.0,False,,741.7732047047461,9559.0
,North,Accessories,supplier b,  warehouse 2 ,Fulfilled,237.0,973.0,"$1,963.65",True,16.0,False,113654.75411876554,2269.979797665329,5973.0
12-07-2024,North,Electronics,Supplier A,warehouse 2,Fulfilled,979.0,4655.0,"$3,385.66",True,10.0,False,125476.91020446984,3497.3891322933955,5065.0
16-09-2024,West,Clothing,Supplier C,  Warehouse 3 ,Pending,565.0,2400.0,"$14,997.81",True,13.0,False,13453.67513100801,1588.5556373214222,7906.0
21-07-2022,North,Clothing,Supplier B,warehouse 2,Canceled,962.0,851.0,$531.67,True,2.0,True,32706.55528332862,4278.441475525398,5570.0
05/18/2023,South,Electrnx,,Warehouse 2,Fulfilled,693.0,953.0,"$9,760.75",True,3.0,True,58159.59933122553,2300.55501794408,8892.0
30-11-2020,north,clothing,Supplier B,Warehouse 1,Fulfilled,476.0,3832.0,"$2,548.03",True,19.0,False,103126.93938010778,4847.494644616369,5307.0
03-07-2024,East,Clothing,Supplier A,Warehouse 2,Fulfilled,551.0,2383.0,"$13,849.11",True,6.0,True,147865.04298245438,4779.94721332976,8408.0
21-10-2021,East,Clothing,,  Warehouse 2 ,Fulfilled,779.0,1429.0,"$1,857.68",True,19.0,False,61986.02955092751,3911.725868800712,8742.0
06/26/2022,West,  Clothing ,Supplier C,  Warehouse 1 ,Fulfilled,309.0,577.0,"$14,348.42",False,27.0,False,68613.72638829677,4675.546381503767,5782.0
11-09-2023,East,Clothing,supplier b,Warehouse 1,Fulfilled,562.0,2826.0,"$9,358.43",True,21.0,,49710.05694376903,3594.0611655733355,9216.0
19-09-2023,South,Accessories,Supplier C,Warehouse 3,Fulfilled,120.0,3191.0,$518.39,True,20.0,False,49419.31950509469,4498.79931195767,5765.0
23-01-2020,North,  Clothing ,Supplier B,Warehouse 2,canceled,527.0,4330.0,"$13,463.10",False,19.0,False,180355.72133575863,1335.0738433582712,8475.0
21-05-2024,West,Accessories,Supplier B,warehouse 1,Fulfilled,227.0,4605.0,"$8,064.82",,8.0,False,121247.22407612266,1858.0169608486333,5772.0
22-11-2021,North,Clothing,Supplier B,Warehouse 3,Fulfilled,506.0,1369.0,"$4,308.71",True,14.0,False,30802.97453163397,3814.064316823336,8857.0
11/20/2020,North,Electronics,supplier b,Warehouse 3,Fulfilled,238.0,4281.0,"$11,625.55",True,10.0,False,137616.08182669143,,8185.0
12/13/2024,South,furniture,Supplier A,Warehouse 2,Pending,340.0,2703.0,"$13,936.65",True,3.0,False,137573.18763770146,4219.171682357686,5539.0
11-11-2022,East,Accessories,Supplier B,Warehouse 2,Pending,569.0,1569.0,"$7,513.52",True,6.0,False,127096.27897572875,4412.666583621321,7049.0
27-10-2020,East,Clothing,Supplier D,Warehouse 3,pending,814.0,477.0,"$5,075.53",True,29.0,False,26808.27594409916,1638.7015266604394,8283.0
05/13/2023,  North ,Electrnx,Supplier C,Warehouse 1,Pending,969.0,1780.0,"$11,939.70",True,15.0,False,78347.19378236409,,9675.0
10-03-2021,West,Furniture,Supplier D,Warehouse 3,pending,341.0,341.0,"$10,385.89",True,23.0,False,21534.24393124632,940.4685011127204,6663.0
11/02/2024,East,Accessories,Supplier A,Warehouse 2,Fulfilled,995.0,1019.0,"$13,386.91",True,23.0,False,155414.62707177695,1804.1442153768755,6047.0
13-07-2021,West,Furniture,supplier d,Warehouse 1,Fulfilled,805.0,169.0,"$10,541.45",True,18.0,False,124965.46620335558,2686.231765382667,8836.0
,East,,  Supplier C ,Warehouse 1,Fulfilled,684.0,4024.0,"$4,031.16",False,14.0,False,97058.66247441056,1286.9300580986824,8439.0
22-12-2024,West,Accessories,Supplier D,Warehouse 3,Canceled,860.0,2186.0,"$14,009.06",True,19.0,False,66092.71886801251,2980.485581960957,5505.0
29-11-2021,South,Furniture,Supplier A,warehouse 2,Canceled,332.0,,"$2,020.12",True,28.0,False,36149.45088965014,2977.7363778447034,8247.0
25-06-2023,  nan ,Clothing,Supplier B,Warehouse 3,Fulfilled,593.0,900.0,,True,26.0,False,21476.01525392415,1193.1338952843475,8500.0
02-02-2023,South,Accessories,Supplier D,Warehouse 3,Fulfilled,895.0,,"$8,042.82",True,10.0,False,184198.77858145925,4019.078455450192,6910.0
18-07-2020,South,Furniture,  supplier a ,warehouse 3,  Fulfilled ,426.0,,"$8,703.26",True,15.0,False,39053.73387290595,3231.893549175185,5732.0
15-06-2024,West,Electronics,Supplier A,Warehouse 1,Pending,707.0,2095.0,$722.00,True,4.0,False,12692.354599653336,1725.2504327597806,8513.0
24-02-2020,South,Electronics,Supplier C,warehouse 1,Fulfilled,205.0,1421.0,"$11,818.30",True,23.0,False,,1314.4869606574011,6571.0
03-11-2022,North,Accessories,Supplier C,,Fulfilled,557.0,2430.0,"$5,743.31",True,2.0,False,104932.29842008618,4418.000666405569,9609.0
31-01-2021,South,Furniture,  supplier d ,Warehouse 2,Fulfilled,,209.0,"$6,393.07",True,3.0,True,151649.46021932954,4211.562777078333,
,  east ,Accessories,Supplier B,Warehouse 3,Fulfilled,577.0,1116.0,"$12,235.86",False,7.0,False,9654.23878160288,1302.8512393065264,9456.0
,West,Accessories,  Supplier A ,,pending,404.0,3965.0,"$5,999.61",False,23.0,False,,370.9050872792421,7321.0
07-01-2024,  North ,Furniture,,Warehouse 3,fulfilled,,124.0,,True,16.0,False,,4061.756459566994,8335.0
23-09-2023,west,Furniture,Supplier A,Warehouse 2,Canceled,-99.0,2938.0,"$3,058.38",True,10.0,True,146992.49231838802,3154.4410652722067,9622.0
05-11-2024,East,,Supplier A,warehouse 1,Fulfilled,236.0,837.0,"$14,360.60",True,19.0,True,8647.07676752645,,9374.0
23-04-2021,East,furniture,Supplier B,Warehouse 1,Fulfilled,80.0,279.0,"$1,520.88",True,28.0,False,77158.84123072047,3019.319389850697,7753.0
01-07-2022,east,electronics,Supplier B,Warehouse 3,  Fulfilled ,309.0,331.0,"$5,646.50",True,17.0,False,152105.24691509656,2370.4768897361323,6372.0
04-06-2023,South,accessories,Supplier D,warehouse 3,Canceled,470.0,2017.0,"$7,796.10",True,999.0,False,99980.70411079658,3917.84157187372,6444.0
23-02-2020,south,  Accessories ,Supplier B,warehouse 3,Fulfilled,578.0,442.0,"$7,652.57",True,19.0,False,105137.30655233673,1203.607242361904,8376.0
31-10-2022,West,Electronics,  Supplier B ,Warehouse 3,  fulfilled ,600.0,4672.0,$557.42,True,5.0,True,19725.259018781093,2375.152372664127,5289.0
03/22/2024,West,Furniture,Supplier D,Warehouse 2,Fulfilled,353.0,2723.0,"$7,766.86",True,23.0,False,26357.542884249237,949.9717484092004,7065.0
01-06-2020,North,Electronics,Supplier B,  Warehouse 1 ,  pending ,991.0,554.0,"$6,064.70",True,20.0,,129082.1255719872,4796.130693492064,5063.0
,North,  Electronics ,Supplier C,Warehouse 3,Fulfilled,993.0,4484.0,"$14,595.15",True,13.0,False,128713.79296387888,3937.943153240788,8945.0
23-01-2023,  nan ,Clothing,Supplier A,Warehouse 2,Pending,88.0,4725.0,,True,13.0,,186058.90015597877,3736.2676472067033,
02-03-2023,south,Electronics,Supplier A,Warehouse 3,Fulfilled,538.0,2376.0,"$5,635.24",True,11.0,True,135674.3335491628,3512.991992099849,9858.0
09/10/2023,East,Accessories,Supplier A,Warehouse 3,  Fulfilled ,693.0,695.0,"$6,582.48",True,11.0,False,94425.72333304815,2232.014923838632,6963.0
22-08-2023,,Electronics,  Supplier A ,Warehouse 1,Fulfilled,591.0,3974.0,"$6,165.06",True,16.0,False,163092.02751842808,,8088.0
30-07-2024,North,  Accessories ,Supplier D,Warehouse 3,Fulfilled,719.0,4630.0,"$10,154.55",True,15.0,False,21103.605124885573,550.0016572496259,7490.0
08-12-2023,South,Accessories,supplier a,Warehouse 1,Fulfilled,327.0,4597.0,"$3,624.94",True,17.0,False,86137.1918210336,4055.643544058969,5140.0
04-11-2024,West,Accessories,Supplier A,warehouse 1,Fulfilled,,2769.0,"$3,705.54",True,22.0,False,55548.77832093965,1233.117114107517,9539.0
01/05/2023,West,Furniture,Supplier A,Warehouse 1,Fulfilled,115.0,2235.0,"$11,073.56",True,18.0,False,21134.690386550184,1755.3341870424704,7473.0
12-02-2022,South,Clothing,Supplier A,Warehouse 2,pending,157.0,4064.0,"$7,754.21",True,28.0,False,145396.4931782611,2693.26269904308,8903.0
05-05-2022,West,Accessories,,Warehouse 2,Fulfilled,317.0,1665.0,"$6,519.76",False,19.0,,97735.3769520895,,5449.0
12-06-2021,South,Accessories,Supplier A,Warehouse 1,Canceled,271.0,408.0,"$2,953.44",True,4.0,False,106406.58057266672,4224.967556737936,6825.0
20-02-2022,East,  Furniture ,Supplier C,Warehouse 3,Fulfilled,853.0,442.0,"$3,219.14",True,22.0,False,78962.72843988804,3001.9148007685994,9446.0
11/30/2022,south,Accessories,Supplier D,Warehouse 1,Fulfilled,579.0,535.0,$653.00,False,22.0,False,88219.60188027586,2134.570346886489,9694.0
01-11-2020,South,Electronics,  supplier b ,Warehouse 3,Fulfilled,139.0,276.0,"$1,825.68",True,,False,23280.87921139839,4743.211622735408,9806.0
18-03-2023,south,Electronics,Supplier A,Warehouse 1,fulfilled,742.0,238.0,"$8,574.16",True,5.0,False,128312.30166052376,1383.302220028968,5869.0
17-09-2023,West,,  nan ,,Fulfilled,304.0,293.0,"$13,432.16",True,7.0,False,82959.57202154331,4054.85396422705,8564.0
09-02-2022,West,accessories,Supplier B,Warehouse 2,Fulfilled,504.0,3357.0,"$4,663.89",True,2.0,False,155442.3642922394,3137.8381829511354,8659.0
07-11-2023,South,Furniture,  Supplier D ,Warehouse 3,Fulfilled,302.0,3335.0,"$5,252.33",True,1.0,True,,2009.096081049026,8602.0
28-11-2024,West,Electronics,Supplier B,,Fulfilled,306.0,1042.0,"$2,176.28",True,12.0,False,40073.39061879242,206.56632494497663,
16-09-2020,north,  Furniture ,Supplier C,Warehouse 2,  Pending ,432.0,,"$6,135.15",True,10.0,False,123190.2551906877,2343.6766464734087,5841.0
13-01-2021,North,Furniture,Supplier B,Warehouse 3,  Pending ,491.0,3979.0,"$1,039.71",True,999.0,False,160956.24565274906,1528.2559882030364,7448.0
02/12/2021,West,Electronics,,Warehouse 3,Fulfilled,907.0,3213.0,"$13,805.21",True,1.0,False,,700.8637439626909,7791.0
05-09-2020,West,Furniture,Supplier B,Warehouse 3,Fulfilled,648.0,,"$10,260.11",True,12.0,False,138503.49964306265,560.7611136228072,7953.0
08-04-2022,,Electronics,Supplier A,Warehouse 3,Fulfilled,139.0,4936.0,"$14,865.86",True,2.0,False,189873.62319359597,1868.2799710956892,6358.0
23-12-2021,East,Furniture,Supplier A,Warehouse 3,Fulfilled,798.0,1053.0,"$13,300.94",True,27.0,False,188164.09965287583,3150.835465955113,5990.0
23-11-2022,West,Electronics,Supplier C,  Warehouse 2 ,Fulfilled,439.0,1402.0,"$7,358.36",True,28.0,False,141781.92855617264,4220.092713750913,6038.0
30-12-2020,North,accessories,Supplier C,warehouse 2,Fulfilled,631.0,3481.0,"$8,035.43",True,10.0,False,140886.0119533177,1081.103575747169,5027.0
29-11-2023,south,,Supplier A,Warehouse 2,fulfilled,93.0,2980.0,"$3,263.35",True,22.0,False,48100.92212571361,2238.291062283438,5387.0
09/14/2023,,Electronics,Supplier C,Warehouse 2,Fulfilled,761.0,2287.0,"$7,199.57",True,17.0,False,158605.57450915573,2081.3894726823305,5832.0
24-05-2020,  North ,Electronics,Supplier A,,Fulfilled,713.0,4987.0,"$13,593.90",,26.0,False,77802.26116108694,2664.291244200875,5249.0
21-07-2021,north,,Supplier D,Warehouse 2,Pending,647.0,645.0,,True,3.0,False,182832.05140088277,4086.018899885853,7027.0
06/22/2020,  East ,Electronics,  Supplier B ,Warehouse 3,,68.0,2027.0,"$13,021.57",True,7.0,False,16757.26209012804,2857.4970463963277,6528.0
25-03-2020,South,Electronics,  Supplier B ,  Warehouse 3 ,Fulfilled,150.0,4252.0,"$5,443.74",True,12.0,,83599.49356939613,4263.943584811012,9193.0
28-08-2024,South,,Supplier C,Warehouse 2,Pending,963.0,104.0,,True,8.0,False,106231.51597710785,2689.048429131093,6838.0
06/23/2023,East,Clothing,Supplier A,Warehouse 3,Pending,656.0,3581.0,"$14,142.76",True,20.0,True,77812.46065645068,3098.4673528701032,6360.0
06-04-2023,East,Accessories,  Supplier A ,Warehouse 2,Fulfilled,815.0,3353.0,"$10,227.54",,12.0,False,41115.23532923232,2299.4395639663508,8109.0
14-09-2021,  South ,electronics,Supplier C,  Warehouse 3 ,Fulfilled,-99.0,1462.0,"$10,134.14",,3.0,False,113237.62898438136,4150.858785419042,6323.0
04-10-2022,South,Clothing,Supplier A,Warehouse 1,  Fulfilled ,591.0,,"$7,064.94",True,17.0,True,143966.11869830094,4634.370590550333,7226.0
21-03-2023,West,Furniture,Supplier D,Warehouse 1,Pending,810.0,2763.0,"$12,615.33",True,28.0,False,123016.55920940904,3267.894742991099,8680.0
29-06-2020,West,Accessories,,  Warehouse 2 ,  Pending ,987.0,3038.0,"$14,443.38",True,9.0,False,45617.05288519625,4139.755756029939,5891.0
03-06-2023,East,clothing,Supplier C,Warehouse 2,Fulfilled,82.0,1373.0,"$11,738.69",True,10.0,False,139381.25830790363,483.2160031956814,6305.0
05/08/2023,west,Accessories,Supplier C,  Warehouse 2 ,Fulfilled,278.0,3426.0,"$9,518.08",False,,False,49850.92622000463,4549.336406943957,9548.0
01-01-2021,North,Accessories,Supplier A,Warehouse 3,Fulfilled,,3759.0,"$9,298.50",True,6.0,False,34443.16564747394,1106.840320827798,9192.0
26-03-2022,West,Accessories,Supplier C,Warehouse 2,fulfilled,679.0,3045.0,"$12,817.31",True,25.0,False,131659.987711743,1431.298051163878,5261.0
27-11-2020,West,Electronics,Supplier D,Warehouse 1,fulfilled,911.0,3118.0,"$8,347.45",,1.0,False,160349.67461708703,455.98432739238194,7340.0
28-06-2024,,electronics,Supplier A,Warehouse 3,Pending,204.0,1231.0,"$12,155.97",True,22.0,False,92218.33983557392,4833.920561475484,
10-06-2023,East,Furniture,supplier a,warehouse 2,fulfilled,472.0,4863.0,"$7,878.84",,12.0,False,,4289.652077544206,7296.0
07/29/2024,north,Furniture,supplier a,Warehouse 3,Pending,954.0,2736.0,"$1,405.44",True,5.0,False,58498.19179087444,4583.286099637202,7292.0
28-11-2024,West,,Supplier A,Warehouse 3,Pending,-99.0,3129.0,"$6,067.23",True,,True,94684.95764975208,4266.637605248072,7170.0
07-06-2024,East,Furniture,Supplier D,  Warehouse 2 ,Canceled,454.0,3119.0,"$6,944.39",True,27.0,True,26291.99342514,2501.7466530621864,5324.0
27-02-2024,West,Accessories,Supplier A,Warehouse 3,Fulfilled,893.0,4477.0,"$2,553.45",True,,False,181669.69447821192,4635.593283635664,5985.0
18-02-2021,North,,Supplier C,Warehouse 1,fulfilled,,3259.0,"$1,986.20",True,,False,152348.01927963406,4853.469538050504,9782.0
